YearMonth,Preco_Kg_Real,SPI_A001,SPI_A002,SPI_A003,SPI_A004,SPI_A008,SPI_A009,SPI_A010,SPI_A011,SPI_A012,SPI_A013,SPI_A014,SPI_A015,SPI_A016,SPI_A018,SPI_A020,SPI_A021,SPI_A023,SPI_A024,SPI_A025,SPI_A026,SPI_A027,SPI_A028,SPI_A033,SPI_A034,SPI_A035,SPI_A036,SPI_A037,SPI_A040,SPI_A041,SPI_A042,SPI_A043,SPI_A044,SPI_A045
2018-07,0.374,0.28551606,-0.485178438,0.820509471,1.476310029,0.521538054,0.9865824,0.640690754,0.601947611,0.144377089,0.389078203,0.803464979,1.065815755,0.710671961,0.695344187,0.95372666,1.007086435,1.469196721,0.436181031,-0.269742389,0.780170514,0.733338633,-0.188194539,0.804685323,-0.46758262,1.169270586,0.651071844,0.781899193,0.84384454,0.663229263,-0.52975389,0.545252846,-0.258865239,0.662740588
2018-08,0.392,0.354700384,-0.470299278,0.820509471,1.457675293,0.550146896,1.011001195,0.671450698,0.612639244,0.140118524,0.351131846,0.820513379,1.046586369,0.718067219,0.700021742,0.940660748,0.953843277,1.480770059,0.436181031,-0.224308575,0.777650617,0.751816167,-0.069212808,0.831158941,-0.492252587,1.172337628,0.665094042,0.81252271,0.853803094,0.683402283,-0.52975389,0.53018781,-0.249046934,0.673495948
2018-09,0.352833333,0.223307618,-0.360051738,0.821272885,1.465018917,0.698639026,1.051933648,0.71978168,0.637849883,0.081436342,0.261924711,0.868496202,1.044742758,0.791593317,0.633422989,0.867721894,0.952264423,1.524319242,0.403091356,-0.060287854,0.793128218,0.883314363,0.107626434,0.915683448,-0.406804378,1.144305648,0.665094042,0.773396887,0.793069648,0.711619815,-0.497727112,0.495321912,-0.141851132,0.800213812
2018-10,0.325666667,0.437472709,-0.07406362,0.821272885,1.488437468,0.813360243,1.088668193,0.958153815,0.827606854,0.211748983,0.316976051,0.99641729,0.896956762,0.860900826,0.735201239,0.867721894,1.011950882,1.659219683,0.314839844,0.109783899,0.723084595,0.958798585,0.234419433,0.96932696,-0.090340069,1.025493913,0.804739377,0.831618006,0.695997283,0.643553847,-0.497727112,0.31864248,-0.114111165,0.987251507
2018-11,0.319666667,0.355457504,-0.128532568,0.63517806,1.396751975,0.859527504,1.035822896,0.992682551,0.897357968,0.331505327,0.419722593,1.085403063,0.809406091,0.877286045,0.679328127,0.842279174,1.055212591,1.549110914,0.242572889,-0.053551842,0.715422086,1.042064323,0.389556678,0.945008987,0.157825533,0.828911807,0.838951095,0.898828127,0.743043873,0.526547705,-0.497727112,0.175834924,-0.102960863,1.03964813
2018-12,0.357333333,0.354447983,-0.142110776,0.45918939,1.387431021,0.790881172,1.025058481,1.037913065,0.900355342,0.426328512,0.604909624,1.230895423,0.698821213,0.895601326,0.608159364,0.6913299,1.009053763,1.492931529,0.201495678,0.039445628,0.745401466,1.032558937,0.572990533,0.889270386,0.302674217,0.671014319,0.930248593,0.709017318,0.845315254,0.457264727,-0.497727112,-0.025499663,-0.097934141,1.045351303
2019-01,0.370166667,0.305210344,-0.16849628,0.161535417,1.427588275,0.835090436,1.032244489,1.040399439,0.882985381,0.60617352,0.706098115,1.361172579,0.655699717,1.002207099,0.543732544,0.614747181,0.90913814,1.464274704,0.162593358,0.002940392,0.71809682,0.997305099,0.701646228,0.82905917,0.502735047,0.588607485,1.013628009,0.69407583,0.938469661,0.462349259,-0.497727112,-0.250755024,-0.062233933,1.064755221
2019-02,0.394333333,0.175221402,-0.292113244,-0.055100688,1.425261666,0.890536683,1.083997012,0.941233968,0.87140649,0.757614819,0.818313607,1.491279753,0.486447736,0.934548379,0.543732544,0.653232051,0.888598979,1.557676802,0.119549031,0.119745246,0.791085902,0.965297573,0.854359726,0.832038982,0.608603781,0.666664586,1.043594315,0.731220922,1.021408282,0.576622042,-0.497727112,-0.250755024,-0.008048774,1.064755221
2019-03,0.3805,0.465137639,-0.345633642,-0.225992731,1.461305043,0.890536683,1.128898848,0.943633543,0.834886129,0.904867008,0.813537286,1.542862503,0.614213582,0.969085762,0.543732544,0.639610765,0.867501024,1.54114233,0.084213842,0.188806373,0.830851448,1.002727829,1.025428943,0.864658739,0.678331951,0.648330054,1.043594315,0.832712126,1.052961909,0.557696297,-0.497727112,-0.250755024,-0.00087694,1.064755221
2019-04,0.365666667,0.448114243,-0.351980637,-0.266212832,1.457320943,0.890536683,1.147685664,0.953214491,0.827181917,0.924451084,0.781826332,1.542862503,0.631358421,0.980414089,0.547293771,0.647256878,0.867501024,1.519269761,0.060844659,0.220536432,0.823558759,1.002727829,1.03332544,0.853406073,0.731319713,0.644825692,1.043594315,0.921551119,1.059216542,0.535604652,-0.497727112,-0.250755024,-0.000499365,1.064755221
2019-05,0.3885,0.447867052,-0.352958041,-0.266678061,1.455016679,0.890536683,1.147685664,0.953852237,0.827111085,0.925135086,0.779679127,1.542862503,0.631075843,0.983389515,0.547293771,0.648147591,0.867501024,1.515806842,0.058085864,0.219847745,0.823558759,1.000327358,1.033086413,0.853204687,0.731319713,0.644825692,1.043594315,0.918464002,1.05893264,0.535604652,-0.497727112,-0.250755024,-0.000499365,1.059953324
2019-06,0.392333333,0.446878152,-0.347341403,-0.266678061,1.455016679,0.890536683,1.147920882,0.957835371,0.827111085,0.926366161,0.781074981,1.542862503,0.632488466,0.98593799,0.547768357,0.648783644,0.867609005,1.515945427,0.058963877,0.219847745,0.823558759,1.000404817,1.03834123,0.853204687,0.731319713,0.644825692,1.04369472,0.919081538,1.05997343,0.535905944,-0.490695684,-0.249990773,0.000255814,1.059833118
2019-07,0.3775,0.418602437,-0.356870171,-0.273913456,1.448182414,0.890536683,1.147764074,0.917303069,0.827111085,0.900890418,0.78096763,1.54515935,0.616770361,0.985853069,0.550021856,0.650055326,0.867824956,1.525424968,0.052813574,0.223749635,0.823620764,0.998312805,1.036670098,0.853204687,0.736442667,0.644825692,1.04369472,0.917692004,1.014847143,0.527858109,-0.490695684,-0.243421106,0.056790698,1.048377725
2019-08,0.384,0.441435299,-0.353691259,-0.205731257,1.427946058,0.890536683,1.15799854,0.917464259,0.825764742,0.891010417,0.78096763,1.576005919,0.660599944,0.968659213,0.588368256,0.654120901,0.873327019,1.546777238,0.069484344,0.227191121,0.834786809,1.00883782,1.060349463,0.858837575,0.788779301,0.647204074,1.04369472,0.942506172,1.034277928,0.549124405,-0.490695684,-0.248920936,0.099943457,1.060794554
2019-09,0.436,0.575568731,-0.346121495,-0.428929979,1.455814503,0.884690784,1.131875669,1.023580582,0.801501141,0.851256328,0.723647428,1.654855696,0.731641607,0.915558381,0.641768631,0.567111274,0.931777209,1.552814036,0.0173561,0.26221871,0.826283697,1.062445343,1.115997922,0.896542591,0.880258837,0.716143615,1.030696567,1.012591836,1.033894896,0.549623635,-0.490695684,-0.323535018,0.095969544,1.042198541
2019-10,0.472666667,0.527982373,-0.077230835,-0.814224739,1.412973005,0.860214499,1.077743772,0.936910339,0.668357707,0.753729395,0.583581934,1.705655011,0.7228886,0.882615458,0.614461751,0.373188641,0.886559584,1.564445654,-0.008070544,0.241173122,0.826283697,1.114053226,1.115997922,0.886885965,1.09571707,0.69365997,0.953630817,0.882706519,1.014750502,0.441107263,-0.378576856,-0.454867338,0.018958522,1.016164014
2019-11,0.512666667,0.54567445,0.096434648,-0.991360566,1.47947827,0.860214499,0.993587475,0.804147195,0.54967528,0.852909959,0.481565627,1.765048651,0.736690125,0.925583336,0.584139255,0.210824004,0.821838037,1.547257832,0.012410117,0.52393583,0.852507324,1.086869625,1.115997922,0.839405993,1.234787972,0.562374103,0.77003786,0.694871256,0.875435007,0.464317819,0.075845424,-0.51133302,0.187769091,0.976335742
2019-12,0.585333333,0.613852325,0.229977046,-1.068575049,1.3915973,0.860214499,0.892940198,0.641744322,0.478528501,0.836638827,0.477543112,1.676227192,0.757881364,0.832517448,0.584726893,0.098488093,0.731638745,1.576513994,0.106570607,0.738204868,0.852507324,1.102181374,1.17995619,0.825872379,1.358937635,0.664425245,0.681729787,0.638055867,0.753637205,0.48309047,0.279785748,-0.51064702,0.07704303,1.026965021
2020-01,0.630833333,0.448114243,0.465182708,-1.352258725,1.344163871,0.860214499,0.824555082,0.346633154,0.392665047,0.958586324,0.486881687,1.633041739,0.773810257,0.829065059,0.517398425,0.107774759,0.600131903,1.353742811,0.232798871,0.929229308,0.887370402,1.113152962,1.373706625,0.868932635,1.513273019,0.580184854,0.534911854,0.688346581,0.621861175,0.508429029,0.587563033,-0.51064702,0.283573257,1.15327774
2020-02,0.656,0.461935264,0.61097372,-1.352258725,1.209709836,0.797082519,0.788387061,0.190585417,0.351836855,0.951497296,0.764606587,1.56573266,0.717541981,0.784609585,0.493655521,0.22451107,0.325839914,1.197138285,0.367928349,0.83536956,0.91636227,1.094118904,1.454888281,0.845405702,1.562283067,0.651080765,0.381362157,0.659483858,0.546728415,0.473310495,0.723317833,-0.436738999,0.281148692,1.242507894
2020-03,0.662,0.544706816,0.634597295,-1.359470058,1.248412995,0.708715653,0.709349395,0.132943419,0.275949198,0.980089054,0.764606587,1.521061965,0.730958712,0.697030639,0.502905673,0.316978119,0.299492829,1.098486836,0.443895764,0.803816637,0.939735613,1.085281864,1.3591411,0.803043032,1.61436054,0.722991752,0.339063379,0.584757671,0.52596025,0.439014211,0.776002404,-0.418402814,0.292705257,1.25221456
2020-04,0.629,0.594511709,0.710293996,-1.394991467,1.215475964,0.699809404,0.697035667,0.11174608,0.269769402,1.007631709,0.761691228,1.503279115,0.746897202,0.681867234,0.51847429,0.322959647,0.279614423,1.049001845,0.444677337,0.776041932,0.957315543,1.047113255,1.358051716,0.805984726,1.614185794,0.723846716,0.310629497,0.630207885,0.524592068,0.439014211,0.861408152,-0.312343483,0.32819511,1.335664374
2020-05,0.514833333,0.592836415,0.704348255,-1.403519532,1.215475964,0.687199142,0.698222593,0.104020093,0.269769402,1.007767146,0.760934943,1.50542372,0.746353714,0.684628705,0.481489768,0.323244187,0.279614423,1.047562994,0.442220295,0.776041932,0.953277083,1.032942713,1.358051716,0.802906127,1.614185794,0.723846716,0.310629497,0.629887421,0.524592068,0.439014211,0.862511331,-0.335179054,0.327639035,1.33315636
2020-06,0.552833333,0.592357646,0.703807236,-1.404378161,1.215475964,0.687199142,0.698222593,0.104020093,0.269769402,1.007767146,0.760934943,1.50542372,0.746353714,0.686468576,0.481489768,0.324524289,0.279614423,1.047562994,0.442220295,0.776041932,0.953055407,1.032942713,1.366866108,0.802906127,1.614185794,0.723846716,0.310629497,0.629887421,0.524343196,0.439014211,0.862649176,-0.335179054,0.330604253,1.338273665
2020-07,0.686,0.587567166,0.698392485,-1.404378161,1.209421231,0.675559069,0.687092842,0.072706676,0.269769402,1.007089934,0.760934943,1.470279924,0.746353714,0.684812732,0.458139946,0.329213366,0.279614423,1.030648073,0.403204508,0.787546517,0.937828671,1.021103294,1.344952905,0.800509108,1.610338853,0.710997667,0.299600754,0.624277553,0.522724691,0.439014211,0.862649176,-0.338853778,0.313165634,1.336812866
2020-08,0.7725,0.502168236,0.6755593,-1.404378161,1.176331548,0.616376153,0.654748583,0.035298129,0.255213016,1.015618433,0.760934943,1.464866924,0.746353714,0.628924015,0.408213909,0.337861931,0.279614423,0.977480632,0.411453494,0.744741542,0.926039094,1.064043378,1.251875188,0.773716145,1.604997589,0.707439575,0.281392254,0.586367173,0.506836101,0.391521285,0.862649176,-0.346810649,0.312422616,1.329388633
2020-09,0.953166667,0.502900864,0.642681225,-1.410418695,1.087598049,0.378961336,0.596672414,-0.025180059,0.222867715,1.135965011,0.760934943,1.447822386,0.688584802,0.517554381,0.356072476,0.314838999,0.256424377,0.863335295,0.503719568,0.641937181,0.888366108,0.966549024,1.072070255,0.686886865,1.535950586,0.707439575,0.281392254,0.561392566,0.506836101,0.325952064,0.8792433,-0.346810649,0.306661647,1.282879132
2020-10,1.078166667,0.07800374,0.493840073,-1.410418695,0.908576961,0.038890769,0.511931433,-0.357293527,-0.0682378,1.011152312,0.65127516,1.348636099,0.643061659,0.383784662,0.142453794,0.145432047,0.182264573,0.631185326,0.549042786,0.570743938,0.826345549,0.92026624,0.855993977,0.651758946,1.339363175,0.707439575,0.07279595,0.430384275,0.467707139,0.257694883,0.912072625,-0.342680124,0.316693924,1.124807605
2020-11,0.991666667,-0.040078629,0.317390766,-1.410418695,0.807828976,-0.109553542,0.416149442,-0.59550418,-0.249288836,1.030891524,0.471618348,1.3236459,0.643061659,0.335286709,-0.00717426,-0.037378797,0.036165931,0.51596582,0.637702718,0.659963187,0.743665803,0.787670786,0.618065176,0.571026634,1.176674898,0.707439575,0.012200613,0.500745259,0.320811179,0.191595882,0.912072625,-0.341608911,0.354464113,1.074799012
2020-12,0.989833333,0.019078253,0.162067439,-1.410418695,0.648670922,-0.471498037,0.311030703,-0.894398216,-0.377905392,1.036290434,0.203287807,1.233120393,0.643061659,0.250096968,-0.00717426,-0.082326339,-0.100930468,0.425745588,0.75905413,0.409279266,0.626997239,0.660275929,0.436702207,0.496532372,1.07171356,0.707439575,-0.176588342,0.568326785,0.138443242,0.070166206,0.912072625,-0.341608911,0.349477243,1.069305554
2021-01,1.097333333,-0.064680792,0.028635447,-1.410418695,0.395604541,-1.182443377,0.184524381,-1.045487139,-0.559460916,0.940716151,0.035838764,1.248626735,0.527406635,0.011063446,-0.00717426,-0.193615569,-0.180706302,0.304708555,0.912766009,0.177746767,0.534115208,0.566010506,0.299293904,0.423524187,0.910451937,0.628126949,-0.404054443,0.475757162,-0.009391239,-0.032920629,0.912072625,-0.341608911,0.314094299,1.049949505
2021-02,1.155,-0.028239982,-0.17407638,-1.410418695,0.173620485,-1.578269033,0.045975184,-1.045487139,-0.695074394,0.922946095,-0.184568404,1.227320471,0.441007364,-0.126043068,-0.00717426,-0.359838074,-0.277730058,0.059350489,1.064382783,-0.09856616,0.370922267,0.442882306,0.124861681,0.28275133,0.815959561,0.445056376,-0.511245963,0.380663101,-0.159568675,-0.191999518,0.912072625,-0.341608911,0.260417071,1.049949505
2021-03,1.253333333,-0.391680429,-0.265282533,-1.410418695,0.039303267,-1.578269033,-0.111557336,-1.049418343,-0.754581998,0.820207192,-0.278480703,1.236299639,0.305508051,-0.269657238,-0.00717426,-0.468959869,-0.323596896,-0.051785701,1.102566724,-0.167594697,0.170625743,0.324131983,-0.082874566,0.21899128,0.749740691,0.35212415,-0.511245963,0.241839104,-0.221923239,-0.249332208,0.912072625,-0.341608911,0.253308,1.049949505
2021-04,1.3165,-0.414317527,-0.328841223,-1.394144419,0.030457946,-1.578269033,-0.19564641,-1.122107353,-0.754581998,0.836914799,-0.279446635,1.266460118,0.278001715,-0.317666807,-0.011148764,-0.478644094,-0.323596896,-0.063255153,1.111546701,-0.199229787,0.144706954,0.314336687,-0.111738166,0.205211065,0.697117079,0.345285506,-0.511245963,0.249837406,-0.251907099,-0.249332208,0.912072625,-0.341608911,0.26453016,1.049949505
2021-05,1.179,-0.396437591,-0.329084057,-1.391609477,0.030457946,-1.578269033,-0.19564641,-1.12387623,-0.754581998,0.846845456,-0.279446635,1.267495693,0.277842941,-0.321584831,-0.011281272,-0.479665319,-0.323596896,-0.063255153,1.117548835,-0.199229787,0.144706954,0.314336687,-0.111738166,0.204865672,0.697117079,0.345285506,-0.511245963,0.249837406,-0.25210193,-0.249601441,0.911805055,-0.341608911,0.265651565,1.049949505
2021-06,1.1385,-0.396437591,-0.334673574,-1.391609477,0.030457946,-1.578269033,-0.196800707,-1.130176982,-0.754581998,0.84560459,-0.281240249,1.267495693,0.276254772,-0.324758926,-0.011811321,-0.480394055,-0.32373187,-0.063467582,1.116922287,-0.199229787,0.144706954,0.314244186,-0.118229912,0.204865672,0.697117079,0.345285506,-0.511649547,0.249184407,-0.254246209,-0.25000531,0.910064805,-0.342374076,0.264903978,1.049949505
2021-07,1.297666667,-0.396437591,-0.335160012,-1.399242341,0.030457946,-1.578269033,-0.196800707,-1.137201908,-0.754581998,0.84656972,-0.281240249,1.267017728,0.276254772,-0.324758926,-0.014992142,-0.481849734,-0.324001803,-0.088537203,1.11871209,-0.204027757,0.144564532,0.314244186,-0.118229912,0.204865672,0.69191882,0.345285506,-0.511649547,0.249184407,-0.261865436,-0.267931324,0.910064805,-0.348951537,0.207718314,1.039526594
2021-08,1.196666667,-0.383069699,-0.33686304,-1.742207044,0.003711764,-1.577753512,-0.250118453,-1.105844887,-0.754581998,0.84656972,-0.281240249,1.262716635,0.226467299,-0.324758926,-0.062532366,-0.486491591,-0.330878291,-0.153130622,1.134507256,-0.207452039,0.11820003,0.272353465,-0.147470285,0.187280077,0.637649902,0.337611194,-0.511649547,0.218348003,-0.322679918,-0.296570856,0.910064805,-0.352925751,0.15816432,1.020590343
2021-09,1.231,-0.519885074,-0.383874881,-1.742207044,-0.149248254,-1.577753512,-0.277428055,-1.251449097,-0.754581998,0.946722505,-0.281240249,1.23184893,0.114444247,-0.324758926,-0.281158301,-0.486491591,-0.495252441,-0.246949064,1.126307316,-0.24245767,0.11820003,0.142052769,-0.240696876,0.083843551,0.537416502,0.200824707,-0.511649547,0.130571461,-0.391400744,-0.297246966,0.910064805,-0.36285014,0.094266346,0.983244236
2021-10,1.1375,-0.575005422,-0.508992934,-1.742207044,-0.383747043,-1.546568061,-0.277428055,-1.407802469,-0.754581998,0.917334401,-0.281240249,1.220570911,-0.03492471,-0.35614389,-0.375477533,-0.486491591,-0.629472928,-0.410462687,1.034099926,-0.284083725,0.11820003,0.007094098,-0.240696876,-0.0090682,0.270612231,0.05772095,-0.511649547,0.021687382,-0.498231886,-0.335793172,0.878151335,-0.449291694,0.029735491,0.879458435
2021-11,1.082333333,-0.747636695,-0.710591619,-1.742207044,-0.835162637,-1.522271181,-0.277428055,-1.453475864,-0.754778861,0.688551403,-0.289927251,1.166910645,-0.19440192,-0.527501831,-0.579553156,-0.486491591,-0.718939902,-0.536018715,0.881229754,-0.544538835,0.050310613,-0.13293931,-0.240696876,-0.077665957,0.072378169,-0.046211262,-0.511649547,-0.174147902,-0.498231886,-0.450447371,0.668907607,-0.449291694,-0.199137488,0.775061962
2021-12,1.196666667,-0.768859955,-0.879295355,-1.742207044,-1.071931163,-1.51701691,-0.277428055,-1.453825585,-0.754778861,0.532996896,-0.389104068,1.218189729,-0.54957122,-0.603144179,-0.66345081,-0.486491591,-0.741432488,-0.598332162,0.700118046,-0.704873698,0.050310613,-0.276541115,-0.316399143,-0.182833498,-0.12188993,-0.248613521,-0.511649547,-0.300418,-0.498231886,-0.538961204,0.521859632,-0.450026673,-0.289309677,0.716229163
2022-01,1.258166667,-0.847265984,-1.188858162,-1.742207044,-1.33178332,-1.514945544,-0.396422987,-1.456122247,-0.754778861,0.302668993,-0.578419902,1.202012853,-0.721200259,-0.712443132,-0.719875362,-0.558192508,-0.741432488,-0.598332162,0.50995487,-0.780917937,-0.059701626,-0.435650674,-0.50526991,-0.433509346,-0.372301697,-0.380222389,-0.511649547,-0.425780148,-0.498231886,-0.632261676,0.195711117,-0.450026673,-0.493301128,0.465474035
2022-02,1.308833333,-0.980515045,-1.362342576,-1.742207044,-1.481749314,-1.512423727,-0.674864801,-1.456122247,-0.679296208,0.228121618,-0.729576886,1.297071886,-0.740125234,-0.75559894,-0.746292563,-0.642136759,-0.741432488,-0.598332162,0.275140077,-0.780917937,-0.181520851,-0.557420966,-0.563964808,-0.510324931,-0.481487707,-0.474073127,-0.302192953,-0.475015051,-0.478638287,-0.632261676,-0.038568174,-0.52287191,-0.571583406,0.318623362
2022-03,1.199666667,-1.108476435,-1.385092614,-1.742207044,-1.610219101,-1.512211814,-0.834796636,-1.456122247,-0.643644073,0.190981853,-0.729576886,1.301220237,-0.741594281,-0.765589204,-0.754514249,-0.677663639,-0.742116107,-0.598332162,0.117697828,-0.780917937,-0.327022071,-0.578818259,-0.563964808,-0.531048466,-0.541487272,-0.525510737,-0.264610102,-0.482308558,-0.473193143,-0.632261676,-0.143992529,-0.562682266,-0.594944712,0.301131837
2022-04,1.183166667,-1.217115801,-1.461491933,-1.742207044,-1.612421594,-1.430209363,-0.834796636,-1.456122247,-0.643432474,0.166658255,-0.729576886,1.301220237,-0.742118938,-0.772593591,-0.754778782,-0.678613735,-0.742118954,-0.598332162,0.09578181,-0.767518777,-0.633024633,-0.584543737,-0.56431346,-0.541725809,-0.54204681,-0.530164325,-0.299306979,-0.523922097,-0.472088695,-0.632261676,-0.359953617,-0.627997786,-0.604990573,0.13412922
2022-05,1.148166667,-1.205664548,-1.37136979,-1.742207044,-1.612421594,-1.382288272,-0.947249906,-1.455304268,-0.643432474,0.181881104,-0.729576886,1.304810615,-0.742118954,-0.773368843,-0.754778861,-0.678654254,-0.742118954,-0.598332162,0.095160797,-0.731180484,-0.633024633,-0.584677889,-0.56431346,-0.541725809,-0.54204681,-0.530122272,-0.290994852,-0.520657548,-0.459868618,-0.632261676,-0.176635997,-0.610324038,-0.601977519,0.13389718
2022-06,1.037333333,-1.205664548,-1.37136979,-1.742207044,-1.612421594,-1.382288272,-0.947249906,-1.455304268,-0.643432474,0.181881104,-0.729576886,1.304810615,-0.742118954,-0.774615354,-0.754778861,-0.678831246,-0.742118954,-0.598332162,0.095160797,-0.731180484,-0.633024633,-0.584677889,-0.564345408,-0.541725809,-0.54204681,-0.530122272,-0.290994852,-0.520657548,-0.459868618,-0.632261676,-0.171108345,-0.610324038,-0.602655493,0.122215843
2022-07,1.052666667,-1.144214149,-1.345976345,-1.687046291,-1.612421594,-1.326644113,-0.947249906,-1.443016959,-0.643432474,0.200767258,-0.729576886,1.321171308,-0.742118954,-0.773473766,-0.754778861,-0.679405008,-0.742118954,-0.598332162,0.095160797,-0.696172566,-0.633024633,-0.584943996,-0.564345408,-0.532254096,-0.54204681,-0.530122272,-0.290424691,-0.518846191,-0.458337831,-0.632261676,-0.171108345,-0.582468414,-0.599625756,0.121980591
2022-08,1.105833333,-1.067476202,-1.334746694,-1.591099177,-1.612421594,-1.220353802,-0.947249906,-1.437441417,-0.643432474,0.200270105,-0.729576886,1.324763495,-0.742118954,-0.752982158,-0.754778861,-0.677835078,-0.742118954,-0.598332162,0.086082088,-0.683751246,-0.633024633,-0.596270619,-0.564345408,-0.511626609,-0.54204681,-0.527561618,-0.27966554,-0.498867081,-0.458146136,-0.628404585,-0.171108345,-0.503745635,-0.599395423,0.121980591
2022-09,1.094166667,-1.122012251,-1.284784997,-1.250663181,-1.612421573,-1.015013086,-0.614210054,-1.313617399,-0.638786987,0.160985132,-0.727977685,1.338575354,-0.742118954,-0.679323761,-0.754778857,-0.65614892,-0.741645173,-0.598332162,-0.01790074,-0.588572881,-0.539210333,-0.596514137,-0.564345408,-0.510248199,-0.531595425,-0.48305081,-0.27966554,-0.442899608,-0.458146136,-0.604447481,-0.230547891,-0.41465444,-0.531406764,0.009937031
2022-10,1.0835,-1.161552032,-1.333694473,-1.205073522,-1.60906526,-0.79739086,-0.302872425,-1.196046512,-0.625378248,0.164361456,-0.673924049,1.309678194,-0.742086204,-0.681077828,-0.752873016,-0.524963714,-0.72553262,-0.588845059,-0.003991897,-0.631875894,-0.238636698,-0.583584122,-0.562932868,-0.567573206,-0.426426689,-0.434412475,-0.27966554,-0.470628216,-0.458146136,-0.540693041,-0.320295461,-0.274476056,-0.522327872,0.009937031
2022-11,1.074166667,-1.178530351,-0.971656524,-0.815027815,-1.599761979,-0.405359363,-0.038727914,-0.937606723,-0.44354791,0.135408094,-0.541260863,1.242024333,-0.713399163,-0.679112543,-0.685475785,-0.102862031,-0.594219524,-0.548220967,-0.010111332,-0.646800459,0.046079425,-0.507259703,-0.376739,-0.567573206,-0.11449705,-0.341701821,-0.27966554,-0.472638733,-0.458146136,-0.470484233,-0.320295461,-0.244795712,-0.479975633,0.009937031
2022-12,1.067333333,-1.444111635,-0.573737311,-0.325654932,-1.291376809,-0.102275028,0.011652928,-0.474608398,-0.277451861,0.139174632,-0.28744616,1.18546978,-0.648730019,-0.612600132,-0.540390045,0.210676514,-0.4035954,-0.367432059,-0.072161002,-0.36201615,0.245150799,-0.391426421,-0.123681993,-0.567573206,0.289554985,-0.276215925,-0.27966554,-0.374998735,-0.458146136,-0.328356553,-0.0230113,-0.244795712,-0.258340785,0.009567429
2023-01,1.025833333,-1.391043523,-0.334187198,-0.141710298,-1.015241286,0.106439045,0.019763693,-0.349790102,-0.277451861,0.171265552,-0.076481071,1.042731147,-0.585636976,-0.481588492,-0.398511488,0.277232236,-0.213947307,-0.158417926,-0.100171276,-0.104820131,0.346751918,-0.286145113,0.023091381,-0.567573206,0.444913776,-0.276215925,-0.27966554,-0.351281515,-0.458146136,-0.196263756,0.000677176,-0.244795712,-0.04834562,0.009567429
2023-02,0.999,-1.445825032,0.043090257,0.193591515,-0.681763436,0.153418919,0.019763693,-0.305360254,-0.277451861,0.144140031,0.121162907,0.94025151,-0.490462911,-0.47557594,-0.165052597,0.546883847,-0.004375126,0.035347983,-0.144813602,0.201694535,0.38232213,-0.284265012,0.232371095,-0.567573206,0.686104254,-0.276215925,-0.27966554,-0.31764884,-0.458146136,-0.195463905,0.016161207,-0.244795712,0.165712766,0.009567429
2023-03,0.899833333,-1.272974976,0.180379595,0.363857569,-0.579061892,0.153418919,0.019763693,-0.132851125,-0.277451861,0.201637703,0.275424667,0.885275336,-0.490462911,-0.47557594,0.036439816,0.603784756,-0.004375126,0.191459446,-0.140622525,0.327747987,0.493319058,-0.284265012,0.368648281,-0.567573206,0.741555911,-0.276215925,-0.27966554,-0.213305248,-0.458146136,-0.195463905,0.016161207,-0.244795712,0.369770158,0.009567429
2023-04,0.747833333,-1.280795143,0.209225784,0.379879636,-0.578859977,0.153418919,0.019763693,-0.090220465,-0.277451861,0.158579686,0.290376586,0.860713862,-0.478310665,-0.475279552,0.057638852,0.603784756,-0.004375126,0.2294764,-0.147172271,0.329560174,0.500441894,-0.284265012,0.375201309,-0.567573206,0.747726455,-0.276215925,-0.27966554,-0.302540899,-0.458146136,-0.195463905,0.016161207,-0.244795712,0.467869811,0.009567429
2023-05,0.609666667,-1.269528065,0.21567222,0.391079951,-0.503256041,0.153418919,0.021321244,-0.082875888,-0.277451861,0.160022329,0.293384178,0.867102629,-0.474459333,-0.454880362,0.063422338,0.603784756,-0.004375126,0.240756952,-0.144813602,0.338840491,0.514256412,-0.284265012,0.406836091,-0.567351986,0.768624935,-0.276215925,-0.27966554,-0.302540899,-0.458146136,-0.195463905,0.016161207,-0.244795712,0.47944848,0.009567429
2023-06,0.581,-1.269528065,0.21567222,0.391079951,-0.503256041,0.153418919,0.025455626,-0.082875888,-0.277451861,0.160022329,0.301016505,0.867102629,-0.474459333,-0.454880362,0.063422338,0.603784756,-0.004375126,0.240756952,-0.144813602,0.338840491,0.514341526,-0.284265012,0.406836091,-0.567351986,0.768624935,-0.276215925,-0.27966554,-0.302540899,-0.458146136,-0.195463905,0.016161207,-0.244795712,0.47944848,0.009567429
2023-07,0.585,-1.254131091,0.215879966,0.394325379,-0.478241826,0.153418919,0.031860948,-0.080875862,-0.277451861,0.182861851,0.33075479,0.867032994,-0.463689396,-0.448254468,0.065918369,0.618606248,-0.004375126,0.288087626,-0.13094128,0.375389536,0.514341526,-0.284265012,0.436000185,-0.565900828,0.768624935,-0.276215925,-0.27966554,-0.301480078,-0.458146136,-0.195463905,0.016161207,-0.244795712,0.488116083,0.009567429
