YearMonth,Preco_Kg_Real,SPI_A001,SPI_A002,SPI_A003,SPI_A004,SPI_A008,SPI_A009,SPI_A010,SPI_A011,SPI_A012,SPI_A013,SPI_A014,SPI_A015,SPI_A016,SPI_A018,SPI_A020,SPI_A021,SPI_A023,SPI_A024,SPI_A025,SPI_A026,SPI_A027,SPI_A028,SPI_A033,SPI_A034,SPI_A035,SPI_A036,SPI_A037,SPI_A040,SPI_A041,SPI_A042,SPI_A043,SPI_A044,SPI_A045,SPI_A047,SPI_A049,SPI_A050,SPI_A051,SPI_A053,SPI_A055
2009-09,0.247833333,0.749485409,0.573736861,0.058705015,1.122638497,1.101137258,0.4685283,0.706785663,0.844968166,0.641457386,0.957346399,0.619877014,1.049913992,0.788683429,0.993673517,0.980758167,0.892917189,1.152452827,1.407272719,0.951130362,-0.049664988,-0.025537043,0.057435263,1.313581579,0.008033636,0.227892246,0.111329253,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.089184516,-0.38452894,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2009-10,0.248166667,1.369980017,1.013995316,0.040384002,1.247976698,1.182581607,0.585254082,0.904848587,0.842472794,0.933695972,0.976301607,0.724928283,1.094999592,0.853992123,1.002155283,1.056285837,0.918627254,1.323082962,1.55051418,0.992488383,0.067786793,0.134449691,0.057435263,1.466318533,0.150472928,0.22812538,0.350715858,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.072406411,-0.293607305,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2009-11,0.248666667,1.312884751,0.952552502,-0.050030294,1.125658509,1.255203331,0.624740624,0.929134516,0.984670534,0.880292439,1.046757859,0.831143218,1.071327406,0.937350879,0.842932663,0.99314059,0.979638538,1.297408231,1.431374579,0.949401509,0.267512003,0.288233993,0.057435263,1.468200826,0.375845476,0.057710335,0.552538359,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.059256489,-0.170331394,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2009-12,0.254833333,1.081749214,1.282362356,-0.327039172,1.197737623,1.412123409,0.783785989,0.94558861,1.101463259,0.693024316,1.146160711,1.014973001,0.929084876,0.987304485,0.949487979,0.971802994,1.19571618,1.352823963,1.59629128,0.815031515,0.311884346,0.521282752,0.057435263,1.511572452,0.566548048,-0.040950873,0.675808672,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.059256489,0.128285156,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2010-01,0.247166667,0.81291832,0.872091477,-0.702120096,1.158553543,1.350974647,0.897951355,1.037224375,1.070676763,0.388162395,1.070912106,0.866999978,0.777150091,0.902092855,1.126067416,0.905865342,1.228098218,1.203007236,1.724923547,0.630681288,0.082859093,0.716028407,0.057435263,1.396767138,0.834152383,-0.251214155,0.726573389,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.059256489,0.268241577,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2010-02,0.235833333,0.268224759,0.487374528,-1.037037951,0.991546773,1.252594516,0.842814448,0.840931264,0.925851545,0.0866148,1.105481952,0.77789079,0.688083678,0.831942323,1.005819748,0.862142955,1.199743243,0.99888321,1.534167819,0.446013893,-0.161300592,0.84686939,0.057435263,1.205554992,0.496512374,-0.358638161,0.64069775,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.059256489,0.411353837,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2010-03,0.240333333,0.281053021,0.098742239,-1.299520535,0.716682356,1.208922766,0.968003168,0.787406162,1.036485202,-0.060880041,1.115808481,0.742799356,0.614094942,0.827098451,0.951565606,0.85061412,1.112290756,0.881429637,1.519424604,0.171543301,0.219479152,1.006396355,0.057435263,0.948681992,0.439736853,-0.3414666,0.580393532,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.059256489,0.588521935,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2010-04,0.237666667,0.317853998,-0.046291164,-1.622178649,0.560705207,1.095750118,0.840805927,0.662057534,1.00553711,-0.154567625,1.013094888,0.69594329,0.585634019,0.802685559,0.913375702,0.822706293,1.095044036,0.807976959,1.420164424,0.057428601,0.060989907,0.942767153,0.057435263,0.797505973,0.333141148,-0.382596796,0.539953371,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.059256489,0.683930679,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2010-05,0.224666667,0.383692339,-0.128876941,-1.744218776,0.56499067,1.096033793,0.836954379,0.659986121,1.003134703,-0.151777861,1.010785084,0.688983567,0.571244121,0.768991954,0.916624258,0.782781369,1.015806303,0.799850717,1.464077869,0.044691343,0.045788002,0.941843971,0.057435263,0.793673013,0.303599871,-0.402904179,0.554695497,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.059256489,0.706621103,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2010-06,0.2335,0.383692339,-0.09699206,-1.757873982,0.56499067,1.096459276,0.837121889,0.658478925,1.008098167,-0.151777861,1.014710833,0.691152428,0.571244121,0.768614962,0.916624258,0.78310145,1.046997788,0.804457641,1.464077869,0.044261634,0.047839025,0.942151716,0.057435263,0.796604204,0.317222697,-0.392678052,0.555414523,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.056313375,0.707121248,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2010-07,0.208,0.383692339,-0.09699206,-1.757873982,0.56499067,1.096459276,0.837121889,0.658478925,1.010017937,-0.151777861,1.014710833,0.692749911,0.577986783,0.771253334,0.916624258,0.790456491,1.046792805,0.804457641,1.464077869,0.059287319,0.048249355,0.942151716,0.057435263,0.796604204,0.317222697,-0.392678052,0.555414523,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.056190797,0.707121248,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2010-08,0.227333333,0.383692339,-0.09699206,-1.759767994,0.56499067,1.096317453,0.837121889,0.658478925,1.006817834,-0.151777861,1.013902955,0.692407638,0.577986783,0.767483826,0.916392269,0.791308404,1.046792805,0.810141134,1.464077869,0.054711185,0.044352911,0.942151716,0.057435263,0.796604204,0.317222697,-0.393660159,0.555414523,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.053495145,0.707954787,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2010-09,0.281666667,0.169929925,-0.272082293,-1.816839745,0.557100959,1.090854253,0.84063852,0.653010301,1.020082374,-0.180945138,1.009629603,0.671253818,0.527116536,0.765723798,0.937702841,0.781500799,1.026027953,0.793337666,1.396234778,0.046553145,0.005608501,0.938303673,0.057435263,0.808096885,0.314950801,-0.379756262,0.568534823,-0.281110101,-0.009567429,-0.03827848,0.54204681,0.086212229,-0.046276019,0.713288324,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2010-10,0.342,0.521048163,-0.360814621,-1.909833619,0.587862948,1.146346507,0.932669012,0.689256958,1.101776245,-0.120701512,1.003035978,0.715513257,0.589756955,0.789559668,1.029361628,0.712301237,1.047920064,0.829161703,1.529461426,0.038529984,0.010682457,1.001680481,0.057435263,0.934661153,0.375430136,-0.43437487,0.640339193,-0.2811101,-0.009567429,-0.03827848,0.54204681,0.086212229,0.045393333,0.806943226,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2010-11,0.359333333,0.40115018,-0.241814575,-1.367416088,0.319833078,1.192885063,0.84013627,0.695979692,1.123160442,0.024537193,1.029335373,0.650813285,0.619700224,0.797064238,1.302305539,0.65274394,1.124243479,0.821618431,1.327353414,-0.114428963,0.162655096,0.979108865,0.057435263,0.997932668,0.471867505,-0.261925395,0.73085668,-0.281105215,-0.009567429,-0.03827848,0.54204681,0.086212229,0.114796917,0.866496856,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2010-12,0.366333333,0.380515325,0.265996179,-1.468340712,0.256614809,1.263363612,0.821691338,0.587531154,1.203501763,0.103659708,0.944298282,0.379729326,0.771203145,0.790310612,1.11729436,0.601488367,1.161350539,0.733820587,0.920975623,-0.209830212,0.465865387,1.046842202,0.057435263,1.02621622,0.511767054,-0.303693055,0.830989049,-0.280875306,-0.009567429,-0.03827848,0.54204681,0.086212229,0.215233735,0.969255756,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
